pubnumber,title,url
WO2007102240A1,OASIS GENE-DEFICIENT MOUSE ,http://www.google.com/patents/about?id=tRKzAAAAEBAJ&dq=OASIS+GENE-DEFICIENT+MOUSE
WO2008063577A3,PHOSPHOLIPASE C ZETA MEDIATED OOCYTE ACTIVATION ,http://www.google.com/patents/about?id=Kt_XAAAAEBAJ&dq=PHOSPHOLIPASE+C+ZETA+MEDIATED+OOCYTE+ACTIVATION
WO2010008219A2,CULTURE OF MULTI-POTENTIAL STEM CELLS ORIGINATING IN ADIPOSE TISSUE AND A COSMETIC COMPOSITION CONTAINING PROTEIN EXTRACTED THEREFROM ,http://www.google.com/patents?q=CULTURE+OF+MULTI-POTENTIAL+STEM+CELLS+ORIGINATING+IN+ADIPOSE+TISSUE+AND+A+COSMETIC+COMPOSITION+CONTAINING+PROTEIN+EXTRACTED+THEREFROM&scoring=1&output=rss
WO2010085119A2,"BETA-GLUCAN-BASED SCAFFOLD FOR BIOLOGICAL TISSUE ENGINEERING USING RADIATION FUSION TECHNOLOGY, AND PRODUCTION METHOD THEREFOR ","http://www.google.com/patents?q=BETA-GLUCAN-BASED+SCAFFOLD+FOR+BIOLOGICAL+TISSUE+ENGINEERING+USING+RADIATION+FUSION+TECHNOLOGY,+AND+PRODUCTION+METHOD+THEREFOR&scoring=1&output=rss"
WO2009137533A3,AMELIORATING NERVOUS SYSTEMS DISORDERS ,http://www.google.com/patents/about?id=RXCBAAAAEBAJ&dq=AMELIORATING+NERVOUS+SYSTEMS+DISORDERS
WO2007047979A3,PARTHENOGENIC ACTIVATION OF HUMAN OOCYTES FOR THE PRODUCTION OF HUMAN EMBRYONIC STEM CELLS ,http://www.google.com/patents/about?id=vmyGAAAAEBAJ&dq=PARTHENOGENIC+ACTIVATION+OF+HUMAN+OOCYTES+FOR+THE+PRODUCTION+OF+HUMAN+EMBRYONIC+STEM+CELLS
WO2009137137A3,OPTIMIZED PROBES AND PRIMERS AND METHODS OF USING SAME FOR THE DETECTION AND QUANTITATION OF BK VIRUS ,http://www.google.com/patents/about?id=5PbIAAAAEBAJ&dq=OPTIMIZED+PROBES+AND+PRIMERS+AND+METHODS+OF+USING+SAME+FOR+THE+DETECTION+AND+QUANTITATION+OF+BK+VIRUS
WO2006135733A3,MODULATION OF PERIPHERAL CLOCKS IN ADIPOSE TISSUE ,http://www.google.com/patents/about?id=_wvUAAAAEBAJ&dq=MODULATION+OF+PERIPHERAL+CLOCKS+IN+ADIPOSE+TISSUE
WO2008153725A3,VIRAL NANOPARTICLE CELL-TARGETED DELIVERY PLATFORM ,http://www.google.com/patents/about?id=nXyzAAAAEBAJ&dq=VIRAL+NANOPARTICLE+CELL-TARGETED+DELIVERY+PLATFORM
WO2009002401A3,SCAFFOLDS FOR CELL COLLECTION OR ELIMINATION ,http://www.google.com/patents/about?id=mb3yAAAAEBAJ&dq=SCAFFOLDS+FOR+CELL+COLLECTION+OR+ELIMINATION
WO2008045904A3,"THERMORESPONSIVE, BIODEGRADABLE, ELASTOMERIC MATERIAL ","http://www.google.com/patents/about?id=-yGpAAAAEBAJ&dq=THERMORESPONSIVE,+BIODEGRADABLE,+ELASTOMERIC+MATERIAL"
WO2004044146A3,"PLURIPOTENT CELLS FROM MONOCYTES, AND METHODS OF MAKING AND USING PLURIPOTENT CELLS ","http://www.google.com/patents/about?id=11iVAAAAEBAJ&dq=PLURIPOTENT+CELLS+FROM+MONOCYTES,+AND+METHODS+OF+MAKING+AND+USING+PLURIPOTENT+CELLS"
WO2009146887A3,NOVEL TREATMENT OF HEART DISEASES ,http://www.google.com/patents/about?id=vQJqAQAAEBAJ&dq=NOVEL+TREATMENT+OF+HEART+DISEASES
WO2007091919A1,"METHOD FOR TREATING CHRONIC ILLNESSES (VARIANTS), METHOD FOR PRODUCING A BIOGRAFT (VARIANTS) AND A BIOGRAFT (VARIANTS) ","http://www.google.com/patents/about?id=0yOHAAAAEBAJ&dq=METHOD+FOR+TREATING+CHRONIC+ILLNESSES+(VARIANTS),+METHOD+FOR+PRODUCING+A+BIOGRAFT+(VARIANTS)+AND+A+BIOGRAFT+(VARIANTS)"
WO2008037257A3,ANTI-CD38 PLUS CORTICOSTEROIDS PLUS A NON-CORTICOSTEROID CHEMOTHERAPEUTIC FOR TREATING TUMORS ,http://www.google.com/patents?q=ANTI-CD38+PLUS+CORTICOSTEROIDS+PLUS+A+NON-CORTICOSTEROID+CHEMOTHERAPEUTIC+FOR+TREATING+TUMORS&scoring=1&output=rss
WO2006088866A3,BIODEGRADABLE LOAD-BEARING CARRIER FOR BONE REGENERATION ,http://www.google.com/patents/about?id=twmaAAAAEBAJ&dq=BIODEGRADABLE+LOAD-BEARING+CARRIER+FOR+BONE+REGENERATION
WO2005094267A3,METHODS FOR REGULATING DIFFERENTIATION OF NEURAL CELLS AND USES THEREOF ,http://www.google.com/patents/about?id=spmBAAAAEBAJ&dq=METHODS+FOR+REGULATING+DIFFERENTIATION+OF+NEURAL+CELLS+AND+USES+THEREOF
WO2008086182A3,USE OF GENE SIGNATURES TO DESIGN NOVEL CANCER TREATMENT REGIMENS ,http://www.google.com/patents/about?id=PRAdAQAAEBAJ&dq=USE+OF+GENE+SIGNATURES+TO+DESIGN+NOVEL+CANCER+TREATMENT+REGIMENS
WO2008033393A3,"ISOLATION, EXPANSION AND USES OF TUMOR STEM CELLS ","http://www.google.com/patents/about?id=taDTAAAAEBAJ&dq=ISOLATION,+EXPANSION+AND+USES+OF+TUMOR+STEM+CELLS"
WO2006009860A3,METHODS FOR IDENTIFYING STEM CELLS BASED ON NUCLEAR MORPHOTYPES ,http://www.google.com/patents/about?id=LXa_AAAAEBAJ&dq=METHODS+FOR+IDENTIFYING+STEM+CELLS+BASED+ON+NUCLEAR+MORPHOTYPES
WO2004043990A3,HUMAN STEM CELL MATERIALS AND METHODS ,http://www.google.com/patents/about?id=_JuUAAAAEBAJ&dq=HUMAN+STEM+CELL+MATERIALS+AND+METHODS
WO2008156500A3,METHODS OF INDUCING OR INCREASING THE EXPRESSION OF PROTEOGLYCANS SUCH AS AGGRECAN IN CELLS ,http://www.google.com/patents/about?id=nASiAAAAEBAJ&dq=METHODS+OF+INDUCING+OR+INCREASING+THE+EXPRESSION+OF+PROTEOGLYCANS+SUCH+AS+AGGRECAN+IN+CELLS
WO2005028619A3,NANOLITER-SCALE SYNTHESIS OF ARRAYED BIOMATERIALS AND SCREENING THEREOF ,http://www.google.com/patents/about?id=wm6VAAAAEBAJ&dq=NANOLITER-SCALE+SYNTHESIS+OF+ARRAYED+BIOMATERIALS+AND+SCREENING+THEREOF
WO2008058273A3,DEDIFFERENTIATION OF ADULT MAMMALIAN CARDIOMYOCYTES INTO CARDIAC STEM CELLS ,http://www.google.com/patents/about?id=hYnOAAAAEBAJ&dq=DEDIFFERENTIATION+OF+ADULT+MAMMALIAN+CARDIOMYOCYTES+INTO+CARDIAC+STEM+CELLS
WO2010107159A1,METHODS FOR ISOLATING AND MASS CULTURE OF UMBILICAL CORD BLOOD STEM CELLS EXPRESSING ZNF281 ,http://www.google.com/patents?q=METHODS+FOR+ISOLATING+AND+MASS+CULTURE+OF+UMBILICAL+CORD+BLOOD+STEM+CELLS+EXPRESSING+ZNF281&scoring=1&output=rss
WO2007138098A3,ANIMAL MODELS OF TUMOUR METASTASIS AND TOXICITY ,http://www.google.com/patents/about?id=HZ-gAAAAEBAJ&dq=ANIMAL+MODELS+OF+TUMOUR+METASTASIS+AND+TOXICITY
WO2003002154A1,ARTIFICIAL AUTOLOGOUS SKIN SECRETING LEPTIN AND METHOD FOR OBTAINING THE SAME ,http://www.google.com/patents?q=ARTIFICIAL+AUTOLOGOUS+SKIN+SECRETING+LEPTIN+AND+METHOD+FOR+OBTAINING+THE+SAME&scoring=1&output=rss
WO2010029278A3,ISOLATION AND IDENTIFICATION OF GLYCOSAMINOGLYCANS ,http://www.google.com/patents/about?id=ElgGAAAAEBAJ&dq=ISOLATION+AND+IDENTIFICATION+OF+GLYCOSAMINOGLYCANS
WO2000072670A1,LKB1 GENE KNOCKOUT ANIMALS ,http://www.google.com/patents/about?id=zJ6WAAAAEBAJ&dq=LKB1+GENE+KNOCKOUT+ANIMALS
WO2009150477A3,TRANSFER VEHICLE FOR PRODUCING PROTEINS IN TRANSGENIC ANIMALS ,http://www.google.com/patents/about?id=PZKnAAAAEBAJ&dq=TRANSFER+VEHICLE+FOR+PRODUCING+PROTEINS+IN+TRANSGENIC+ANIMALS
WO2007130474A3,METHOD OF DIFFERENTIATING STEM CELLS INTO CELLS OF THE ENDODERM AND PANCREATIC LINEAGE ,http://www.google.com/patents/about?id=vcaiAAAAEBAJ&dq=METHOD+OF+DIFFERENTIATING+STEM+CELLS+INTO+CELLS+OF+THE+ENDODERM+AND+PANCREATIC+LINEAGE
WO2010033658A3,CATHEPSIN L PROTEOLYTICALLY PROCESSES HISTONE H3 DURING MOUSE EMBROYONIC STEM CELL DIFFERENTIATION ,http://www.google.com/patents?q=CATHEPSIN+L+PROTEOLYTICALLY+PROCESSES+HISTONE+H3+DURING+MOUSE+EMBROYONIC+STEM+CELL+DIFFERENTIATION&scoring=1&output=rss
WO2008136536A1,"HYBRID GEL COMPRISING CHEMICALLY CROSS-LINKED HYALURONIC ACID DERIVATIVE, AND PHARMACEUTICAL COMPOSITION USING THE SAME ","http://www.google.com/patents/about?id=LCrTAAAAEBAJ&dq=HYBRID+GEL+COMPRISING+CHEMICALLY+CROSS-LINKED+HYALURONIC+ACID+DERIVATIVE,+AND+PHARMACEUTICAL+COMPOSITION+USING+THE+SAME"
WO2005057172A3,"IDENTIFICATION, ISOLATION AND ELIMINATION OF CANCER STEM CELLS ","http://www.google.com/patents/about?id=cF-nAAAAEBAJ&dq=IDENTIFICATION,+ISOLATION+AND+ELIMINATION+OF+CANCER+STEM+CELLS"
WO2006004216A1,SENSOR CELL FOR NITROGEN MONOXIDE DETECTION AND METHOD OF NITROGEN MONOXIDE DETECTION AND QUANTITATIVE DETERMINATION USING THE SAME ,http://www.google.com/patents/about?id=dRJUAAAAEBAJ&dq=SENSOR+CELL+FOR+NITROGEN+MONOXIDE+DETECTION+AND+METHOD+OF+NITROGEN+MONOXIDE+DETECTION+AND+QUANTITATIVE+DETERMINATION+USING+THE+SAME
WO2008089003A3,SYSTEM FOR OPTICAL STIMULATION OF TARGET CELLS ,http://www.google.com/patents/about?id=wILVAAAAEBAJ&dq=SYSTEM+FOR+OPTICAL+STIMULATION+OF+TARGET+CELLS
WO2003043651A1,DRUG MOBILIZING PLURIPOTENT STEM CELLS FROM TISSUE INTO PERIPHERAL BLOOD ,http://www.google.com/patents/about?id=8hqjAAAAEBAJ&dq=DRUG+MOBILIZING+PLURIPOTENT+STEM+CELLS+FROM+TISSUE+INTO+PERIPHERAL+BLOOD
WO2007124423A3,IL-8 RECEPTOR ANTAGONISTS ,http://www.google.com/patents/about?id=bSMIAAAAEBAJ&dq=IL-8+RECEPTOR+ANTAGONISTS
WO2004050826A3,METHOD OF DYNAMICALLY CULTURING EMBRYONIC STEM CELLS ,http://www.google.com/patents/about?id=8bf6AAAAEBAJ&dq=METHOD+OF+DYNAMICALLY+CULTURING+EMBRYONIC+STEM+CELLS
WO2008151633A3,VECTORS FOR VACCINES AGAINST LENTIVIRUS INFECTIONS ,http://www.google.com/patents/about?id=voSBAAAAEBAJ&dq=VECTORS+FOR+VACCINES+AGAINST+LENTIVIRUS+INFECTIONS
WO2006080952A3,IMPROVED MODALITIES FOR THE TREATMENT OF DEGENERATIVE DISEASES OF THE RETINA ,http://www.google.com/patents/about?id=MPSXAAAAEBAJ&dq=IMPROVED+MODALITIES+FOR+THE+TREATMENT+OF+DEGENERATIVE+DISEASES+OF+THE+RETINA
WO2002089746A3,HEMATOPOIETIC STEM CELL CHIMERISM TO TREAT AUTOIMMUNE DISEASE ,http://www.google.com/patents/about?id=aSKfAAAAEBAJ&dq=HEMATOPOIETIC+STEM+CELL+CHIMERISM+TO+TREAT+AUTOIMMUNE+DISEASE
WO2010140685A1,HETEROCYCLIC COMPOUND AND HEMATOPOIETIC STEM CELL AMPLIFIER ,http://www.google.com/patents?q=HETEROCYCLIC+COMPOUND+AND+HEMATOPOIETIC+STEM+CELL+AMPLIFIER&scoring=1&output=rss
WO2008060822A3,DEVICES WITH CELLS CULTURED ON FLEXIBLE SUPPORTS ,http://www.google.com/patents/about?id=b_nSAAAAEBAJ&dq=DEVICES+WITH+CELLS+CULTURED+ON+FLEXIBLE+SUPPORTS
WO2007134037A3,METHODS AND COMPOSITIONS FOR TREATMENT OF HUMAN IMMUNODEFICIENCY VIRUS INFECTION WITH CONJUGATED ANTIBODIES OR ANTIBODY FRAGMENTS ,http://www.google.com/patents/about?id=lqSiAAAAEBAJ&dq=METHODS+AND+COMPOSITIONS+FOR+TREATMENT+OF+HUMAN+IMMUNODEFICIENCY+VIRUS+INFECTION+WITH+CONJUGATED+ANTIBODIES+OR+ANTIBODY+FRAGMENTS
WO2001075127A3,CLONING SYSTEM USED IN THE CONSTRUCTION OF HOMOLOGOUS RECOMBINATION VECTORS ,http://www.google.com/patents/about?id=XKAUAAAAEBAJ&dq=CLONING+SYSTEM+USED+IN+THE+CONSTRUCTION+OF+HOMOLOGOUS+RECOMBINATION+VECTORS
WO2008035216A3,GENERATION OF HEAVY-CHAIN ONLY ANTIBODIES IN TRANSGENIC ANIMALS ,http://www.google.com/patents/about?id=ZdzKAAAAEBAJ&dq=GENERATION+OF+HEAVY-CHAIN+ONLY+ANTIBODIES+IN+TRANSGENIC+ANIMALS
WO2010046519A9,ANIMAL MODEL OF HUMAN ANGIOGENESIS AND APPLICATIONS THEREOF ,http://www.google.com/patents/about?id=RoDVAAAAEBAJ&dq=ANIMAL+MODEL+OF+HUMAN+ANGIOGENESIS+AND+APPLICATIONS+THEREOF
WO2010037130A3,COMPOSITIONS AND METHODS OF GENERATING REPROGRAMMED ADIPOCYTE CELLS AND METHODS OF USE THEREFORE ,http://www.google.com/patents/about?id=qDLXAAAAEBAJ&dq=COMPOSITIONS+AND+METHODS+OF+GENERATING+REPROGRAMMED+ADIPOCYTE+CELLS+AND+METHODS+OF+USE+THEREFORE
WO2010005566A3,NOTCH-BINDING AGENTS AND ANTAGONISTS AND METHODS OF USE THEREOF ,http://www.google.com/patents/about?id=MhDPAAAAEBAJ&dq=NOTCH-BINDING+AGENTS+AND+ANTAGONISTS+AND+METHODS+OF+USE+THEREOF
WO2008147483A3,NEUROGENIC COMPOUNDS ,http://www.google.com/patents/about?id=k-atAAAAEBAJ&dq=NEUROGENIC+COMPOUNDS
WO2009078015A3,METHOD AND ASSAY FOR GLYCOSYLATION PATTERN DETECTION RELATED TO CELL STATE OF STEM CELLS ,http://www.google.com/patents/about?id=xTXYAAAAEBAJ&dq=METHOD+AND+ASSAY+FOR+GLYCOSYLATION+PATTERN+DETECTION+RELATED+TO+CELL+STATE+OF+STEM+CELLS
WO1997029201A3,RETROVIRAL VECTOR FOR THE GENE TRANSFER OF AN IL6 ANTAGONIST IN HUMAN HAEMATOPOIETIC STEM CELLS,http://www.google.com/patents/about?id=H9mQAAAAEBAJ&dq=RETROVIRAL+VECTOR+FOR+THE+GENE+TRANSFER+OF+AN+IL6+ANTAGONIST+IN+HUMAN+HAEMATOPOIETIC+STEM+CELLS
WO2003040346A3,METHODS AND COMPOSITIONS FOR THE USE OF STROMAL CELLS TO SUPPORT EMBRYONIC AND ADULT STEM CELLS ,http://www.google.com/patents/about?id=OCOGAAAAEBAJ&dq=METHODS+AND+COMPOSITIONS+FOR+THE+USE+OF+STROMAL+CELLS+TO+SUPPORT+EMBRYONIC+AND+ADULT+STEM+CELLS
WO2009155041A3,METHOD TO MODULATE HEMATOPOIETIC STEM CELL GROWTH ,http://www.google.com/patents/about?id=ZXbXAAAAEBAJ&dq=METHOD+TO+MODULATE+HEMATOPOIETIC+STEM+CELL+GROWTH
WO2006045105A3,GENERATION AND DIFFERENTIATION OF ADULT STEM CELL LINES ,http://www.google.com/patents/about?id=H4mbAAAAEBAJ&dq=GENERATION+AND+DIFFERENTIATION+OF+ADULT+STEM+CELL+LINES
WO2007005611A3,PROGENITOR CELLS AND USES THEREOF ,http://www.google.com/patents/about?id=qULUAAAAEBAJ&dq=PROGENITOR+CELLS+AND+USES+THEREOF
WO2010030003A1,SYSTEM FOR REGULATING EXPRESSION OF MULTIPLE GENES FOR USE IN REPROGRAMMING OF CELL ,http://www.google.com/patents/about?id=QHXIAAAAEBAJ&dq=SYSTEM+FOR+REGULATING+EXPRESSION+OF+MULTIPLE+GENES+FOR+USE+IN+REPROGRAMMING+OF+CELL
WO2008149803A1,METHOD OF SORTING AND IDENTIFYING CANCER STEM CELLS IN ACUTE LYMPHOCYTIC LEUKEMIA USING SURFACE ANTIGEN MARKERS ,http://www.google.com/patents/about?id=AyOQAAAAEBAJ&dq=METHOD+OF+SORTING+AND+IDENTIFYING+CANCER+STEM+CELLS+IN+ACUTE+LYMPHOCYTIC+LEUKEMIA+USING+SURFACE+ANTIGEN+MARKERS
WO2008107724A3,STABILISATION OF BIOLOGICAL CELL MARKERS ,http://www.google.com/patents/about?id=HbjOAAAAEBAJ&dq=STABILISATION+OF+BIOLOGICAL+CELL+MARKERS
WO2007002167A3,METHOD OF ENHANCING PROLIFERATION AND/OR HEMATOPOIETIC DIFFERENTIATION OF STEM CELLS ,http://www.google.com/patents/about?id=L1XTAAAAEBAJ&dq=METHOD+OF+ENHANCING+PROLIFERATION+AND/OR+HEMATOPOIETIC+DIFFERENTIATION+OF+STEM+CELLS
WO1997035982A3,MONOCYTE CHEMOTACTIC PROTEIN-5 MATERIALS AND METHODS,http://www.google.com/patents/about?id=ZfiCAAAAEBAJ&dq=MONOCYTE+CHEMOTACTIC+PROTEIN-5+MATERIALS+AND+METHODS
WO2007146261A3,BIOMOLECULE-LINKED BIOMIMETIC SCAFFOLDS ,http://www.google.com/patents/about?id=gY2tAAAAEBAJ&dq=BIOMOLECULE-LINKED+BIOMIMETIC+SCAFFOLDS
WO2004091518A3,CXCR4 CHEMOKINE RECEPTOR BINDING COMPOUNDS ,http://www.google.com/patents/about?id=cM2RAAAAEBAJ&dq=CXCR4+CHEMOKINE+RECEPTOR+BINDING+COMPOUNDS
WO2009114673A3,METHODS FOR PRODUCTION OF ATRIAL PROGENITORS AND THEIR DIFFERENTIATION INTO SMOOTH MUSCLE CELLS AND CARDIOMYOCYTES ,http://www.google.com/patents/about?id=DdfwAAAAEBAJ&dq=METHODS+FOR+PRODUCTION+OF+ATRIAL+PROGENITORS+AND+THEIR+DIFFERENTIATION+INTO+SMOOTH+MUSCLE+CELLS+AND+CARDIOMYOCYTES
WO2005112620A3,A CRE-LOX BASED METHOD FOR CONDITIONAL RNA INTERFERENCE ,http://www.google.com/patents/about?id=OZ6RAAAAEBAJ&dq=A+CRE-LOX+BASED+METHOD+FOR+CONDITIONAL+RNA+INTERFERENCE
WO2006080434A1,CELL SHEET CONTAINING MESENCHYMAL STEM CELLS ,http://www.google.com/patents/about?id=UQi0AAAAEBAJ&dq=CELL+SHEET+CONTAINING+MESENCHYMAL+STEM+CELLS
WO2009158704A3,THERAPEUTIC AGENTS COMPRISING ELASTIN-LIKE PEPTIDES ,http://www.google.com/patents/about?id=MNTLAAAAEBAJ&dq=THERAPEUTIC+AGENTS+COMPRISING+ELASTIN-LIKE+PEPTIDES
WO2005090556A1,NOVEL METHOD OF ACQUIRING/SUSTAINING STEM CELL/PRECURSOR CELL ,http://www.google.com/patents?q=NOVEL+METHOD+OF+ACQUIRING/SUSTAINING+STEM+CELL/PRECURSOR+CELL&scoring=1&output=rss
WO2003006634A3,USE OF OXIDISED LIPOPROTEINS FOR DIFFERENTIATION OF PRECURSOR CELLS INTO MATURE DENDRITIC CELLS ,http://www.google.com/patents/about?id=QTufAAAAEBAJ&dq=USE+OF+OXIDISED+LIPOPROTEINS+FOR+DIFFERENTIATION+OF+PRECURSOR+CELLS+INTO+MATURE+DENDRITIC+CELLS
WO2007073178A3,"COMPOSITION COMPRISING POLYUNSATURATED FATTY ACIDS, PROTEINS AND MANGANESE AND/OR MOLYBDEN FOR IMPROVING MEMBRANE COMPOSITION ","http://www.google.com/patents/about?id=B_CyAAAAEBAJ&dq=COMPOSITION+COMPRISING+POLYUNSATURATED+FATTY+ACIDS,+PROTEINS+AND+MANGANESE+AND/OR+MOLYBDEN+FOR+IMPROVING+MEMBRANE+COMPOSITION"
WO2006088747A3,"SERUM-FREE REAGENTS FOR THE ISOLATION, CULTIVATION, AND CRYOPRESERVATION OF POSTNATAL PLURIPOTENT EPIBLAST-LIKE STEM CELLS ","http://www.google.com/patents/about?id=amuYAAAAEBAJ&dq=SERUM-FREE+REAGENTS+FOR+THE+ISOLATION,+CULTIVATION,+AND+CRYOPRESERVATION+OF+POSTNATAL+PLURIPOTENT+EPIBLAST-LIKE+STEM+CELLS"
WO2004045517A3,METHOD FOR THE DIAGNOSIS AND TREATMENT OF VASCULAR DISEASE ,http://www.google.com/patents/about?id=q8CaAAAAEBAJ&dq=METHOD+FOR+THE+DIAGNOSIS+AND+TREATMENT+OF+VASCULAR+DISEASE
WO2006044663A3,THIO-siRNA APTAMERS ,http://www.google.com/patents/about?id=kpOfAAAAEBAJ&dq=THIO-siRNA+APTAMERS
WO2005086845A3,COMPOSITIONS AND METHODS FOR GROWTH OF EMBRYONIC STEM CELLS ,http://www.google.com/patents/about?id=ambHAAAAEBAJ&dq=COMPOSITIONS+AND+METHODS+FOR+GROWTH+OF+EMBRYONIC+STEM+CELLS
WO2010028019A3,DIRECT REPROGRAMMING OF SOMATIC CELLS USING NON-INTEGRATING VECTORS ,http://www.google.com/patents/about?id=AdnbAAAAEBAJ&dq=DIRECT+REPROGRAMMING+OF+SOMATIC+CELLS+USING+NON-INTEGRATING+VECTORS
WO2003004626A1,A BIOPROCESS FOR THE GENERATION OF CELLS DERIVED FROM SPHEROID-FORMING CELLS ,http://www.google.com/patents/about?id=jiOJAAAAEBAJ&dq=A+BIOPROCESS+FOR+THE+GENERATION+OF+CELLS+DERIVED+FROM+SPHEROID-FORMING+CELLS
WO2005056765A8,METHODS FOR CULTURING KERATINOCYTES FROM HUMAN EMBRYONIC STEM CELLS ,http://www.google.com/patents/about?id=a16jAAAAEBAJ&dq=METHODS+FOR+CULTURING+KERATINOCYTES+FROM+HUMAN+EMBRYONIC+STEM+CELLS
WO2007035712A3,ISOLATION OF SMOOTH MUSCLE CELLS AND TISSUE-ENGINEERED VASCULATURE CONTAINING THE ISOLATED CELLS ,http://www.google.com/patents/about?id=IESgAAAAEBAJ&dq=ISOLATION+OF+SMOOTH+MUSCLE+CELLS+AND+TISSUE-ENGINEERED+VASCULATURE+CONTAINING+THE+ISOLATED+CELLS
WO2003027277A1,"METHOD OF SCREENING REPORGRAMMING FACTOR, REPROGRAMMING FACTOR SCREENED BY THE METHOD, METHOD OF USING THE REPROGRAMMING FACTOR, METHOD OF DIFFERENTIATING UNDIFFERENTIATED FUSED CELLS AND METHOD OF CONSTRUCTING CELL, TISSUES AND ORGANS ","http://www.google.com/patents?q=METHOD+OF+SCREENING+REPORGRAMMING+FACTOR,+REPROGRAMMING+FACTOR+SCREENED+BY+THE+METHOD,+METHOD+OF+USING+THE+REPROGRAMMING+FACTOR,+METHOD+OF+DIFFERENTIATING+UNDIFFERENTIATED+FUSED+CELLS+AND+METHOD+OF+CONSTRUCTING+CELL,+TISSUE"
WO2005105986A3,NEURAL CELL DIFFERENTIATION METHOD FROM ES CELLS ,http://www.google.com/patents/about?id=B8jXAAAAEBAJ&dq=NEURAL+CELL+DIFFERENTIATION+METHOD+FROM+ES+CELLS
WO2007018730A3,ENHANCED ADIPOSE TISSUE ,http://www.google.com/patents/about?id=tlWaAAAAEBAJ&dq=ENHANCED+ADIPOSE+TISSUE
WO2003029418A3,PROLIFERATION AND DIFFERENTIATION OF STEM CELLS USING EXTRACELLULAR MATRIX AND OTHER MOLECULES ,http://www.google.com/patents/about?id=Jq-JAAAAEBAJ&dq=PROLIFERATION+AND+DIFFERENTIATION+OF+STEM+CELLS+USING+EXTRACELLULAR+MATRIX+AND+OTHER+MOLECULES
WO2007100555A3,"COMPOSITIONS CONTAINING LACTOFERRIN, AND METHODS OF USING SAME TO PROMOTE GROWTH OF SKIN CELLS ","http://www.google.com/patents/about?id=K1zwAAAAEBAJ&dq=COMPOSITIONS+CONTAINING+LACTOFERRIN,+AND+METHODS+OF+USING+SAME+TO+PROMOTE+GROWTH+OF+SKIN+CELLS"
WO2006026570A3,USE OF STEM CELLS TO GENERATE INNER EAR CELLS ,http://www.google.com/patents/about?id=kY7GAAAAEBAJ&dq=USE+OF+STEM+CELLS+TO+GENERATE+INNER+EAR+CELLS
WO2009093856A2,"PCR PRIMER SET FOR DETECTING MYCOPLASMA IN BIOLOGICAL MEDICINAL PRODUCTS, AND A KIT FOR DETECTING MYCOPLASMA COMPRISING THE SAME ","http://www.google.com/patents?q=PCR+PRIMER+SET+FOR+DETECTING+MYCOPLASMA+IN+BIOLOGICAL+MEDICINAL+PRODUCTS,+AND+A+KIT+FOR+DETECTING+MYCOPLASMA+COMPRISING+THE+SAME&scoring=1&output=rss"
WO2008157324A3,PEPTIDE LINKED CELL MATRIX MATERIALS FOR STEM CELLS AND METHODS OF USING THE SAME ,http://www.google.com/patents/about?id=Z97WAAAAEBAJ&dq=PEPTIDE+LINKED+CELL+MATRIX+MATERIALS+FOR+STEM+CELLS+AND+METHODS+OF+USING+THE+SAME
WO2009143241A3,DIFFERENTIATION OF MULTI-LINEAGE PROGENITOR CELLS TO PANCREATIC CELLS ,http://www.google.com/patents/about?id=1ovKAAAAEBAJ&dq=DIFFERENTIATION+OF+MULTI-LINEAGE+PROGENITOR+CELLS+TO+PANCREATIC+CELLS
WO2004081218A1,GENE TRAP SYSTEM ,http://www.google.com/patents/about?id=o3CZAAAAEBAJ&dq=GENE+TRAP+SYSTEM
WO2003104469A1,ADENOVIRUS VECTOR ,http://www.google.com/patents/about?id=Am8UAAAAEBAJ&dq=ADENOVIRUS+VECTOR
WO2004058981A1,HIGHLY EFFICIENT GENE TARGETING VECTOR AND GENE TARGETING METHOD TOWARD EPITHELIAL CELL LINE ,http://www.google.com/patents/about?id=aAsOAAAAEBAJ&dq=HIGHLY+EFFICIENT+GENE+TARGETING+VECTOR+AND+GENE+TARGETING+METHOD+TOWARD+EPITHELIAL+CELL+LINE
WO2009120082A9,MEANS AND METHODS FOR INFLUENCING ELECTRICAL ACTIVITY OF CELLS ,http://www.google.com/patents/about?id=Np1pAQAAEBAJ&dq=MEANS+AND+METHODS+FOR+INFLUENCING+ELECTRICAL+ACTIVITY+OF+CELLS
WO2007086001A3,NOVEL PYRIDINE DERIVATIVES ,http://www.google.com/patents/about?id=tVWzAAAAEBAJ&dq=NOVEL+PYRIDINE+DERIVATIVES
WO2006104639A3,DEVICE COMPRISING ARRAY OF MICRO-OR NANO-RESERVOIRS ,http://www.google.com/patents/about?id=mud6AAAAEBAJ&dq=DEVICE+COMPRISING+ARRAY+OF+MICRO-OR+NANO-RESERVOIRS
WO2009061447A3,USE OF UMBILICAL CORD BLOOD IN THE TREATMENT OF PREMATURE BIRTH COMPLICATIONS ,http://www.google.com/patents/about?id=ChfHAAAAEBAJ&dq=USE+OF+UMBILICAL+CORD+BLOOD+IN+THE+TREATMENT+OF+PREMATURE+BIRTH+COMPLICATIONS
WO2004093812A3,COMPOUNDS THAT INDUCE NEURONAL DIFFERENTIATION IN EMBRYONIC STEM CELLS ,http://www.google.com/patents/about?id=KxyQAAAAEBAJ&dq=COMPOUNDS+THAT+INDUCE+NEURONAL+DIFFERENTIATION+IN+EMBRYONIC+STEM+CELLS
